video_id,start_s,end_s,caption
080657b3-7f23-4285-96ec-39136e58cdf1,12.466,13.166,#C C sets the power bank
080657b3-7f23-4285-96ec-39136e58cdf1,12.966,13.6,#C C stares at the power bank
080657b3-7f23-4285-96ec-39136e58cdf1,13.6,15.6,#C C picks a cable
080657b3-7f23-4285-96ec-39136e58cdf1,13.6,15.6,#C C picks a cord from the purse.
080657b3-7f23-4285-96ec-39136e58cdf1,15.766,17.016,#C C moves the purse on the table.
080657b3-7f23-4285-96ec-39136e58cdf1,17.016,18,#C C places power bank in the case
080657b3-7f23-4285-96ec-39136e58cdf1,18.166,18.333,#C C stares at the table
080657b3-7f23-4285-96ec-39136e58cdf1,18.333,18.7,#C C passes the cord from his right hand to his left hand.
080657b3-7f23-4285-96ec-39136e58cdf1,18.9,19.8,#C C picks the phone from the table
080657b3-7f23-4285-96ec-39136e58cdf1,18.9,19.8,#C C picks a phone
080657b3-7f23-4285-96ec-39136e58cdf1,20.18,23.383,#C C stares at the phone
080657b3-7f23-4285-96ec-39136e58cdf1,23.383,23.966,#C C presses the phone
089359b2-bab1-40c4-bddb-cd9bbf47c931,0.661,1.173,#C C holds a weaved mat
089359b2-bab1-40c4-bddb-cd9bbf47c931,1.173,1.92,#C C turns around 
089359b2-bab1-40c4-bddb-cd9bbf47c931,1.84,7.402,#C A woman X converses with C.
089359b2-bab1-40c4-bddb-cd9bbf47c931,2.079,3.421,#C C picks a pastry bag from a mat on the ground with his right hand.
089359b2-bab1-40c4-bddb-cd9bbf47c931,3.626,7.587,#C C holds a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,4.01,7.408,#C C holds the pastry with both hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,7.408,9.221,#O person X puts dough in a paper
089359b2-bab1-40c4-bddb-cd9bbf47c931,9.941,13.421,#C C ties the pastry bag in his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,9.941,13.421,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,13.421,14.208,#C C lifts the pastry bag in his right hand.
089359b2-bab1-40c4-bddb-cd9bbf47c931,14.485,15.854,#O person Y stirs dough in a tray
089359b2-bab1-40c4-bddb-cd9bbf47c931,15.854,16.421,#C C turns around
089359b2-bab1-40c4-bddb-cd9bbf47c931,16.421,17.496,#C C ties the pastry bag with both hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,17.496,24.054,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,24.408,26.921,#C C ties the pastry bag with his  hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,24.271,27.054,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,27.224,49.654,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,36.808,49.864,#C The woman X converses with C.
089359b2-bab1-40c4-bddb-cd9bbf47c931,50.013,53.752,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,50.013,53.752,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,52.525,58.621,#O The woman X talks. 
089359b2-bab1-40c4-bddb-cd9bbf47c931,54.554,68.321,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,68.987,71.59,#C C turns around 
089359b2-bab1-40c4-bddb-cd9bbf47c931,69.054,74.491,#C C unties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,69.054,74.491,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,74.687,76.258,#O person X puts dough in a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,76.557,82.146,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,76.557,82.146,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,82.962,86.818,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,87.087,88.717,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,92.054,92.944,#C C adjusts his cloth with his left hand.
089359b2-bab1-40c4-bddb-cd9bbf47c931,92.054,92.944,#C C adjusts a cloth
089359b2-bab1-40c4-bddb-cd9bbf47c931,93.361,103.187,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,103.687,105.981,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,103.687,105.981,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,107.273,115.624,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,116.157,117.287,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,116.157,117.287,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,118.821,125.071,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,125.754,128.654,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,125.754,128.654,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,129.834,135.121,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,135.618,137.907,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,135.618,137.907,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,138.904,149.037,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,149.554,151.216,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,149.554,151.216,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,152.521,157.554,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,157.554,158.64,#C C stands up.
089359b2-bab1-40c4-bddb-cd9bbf47c931,158.721,161.846,#C C unties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,158.49,159.45,#C C turns around
089359b2-bab1-40c4-bddb-cd9bbf47c931,158.721,161.846,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,159.152,161.605,#O person X adjusts dough in a tray
089359b2-bab1-40c4-bddb-cd9bbf47c931,158.721,161.846,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,161.724,162.721,#O person X puts dough in a polythene bag
089359b2-bab1-40c4-bddb-cd9bbf47c931,162.721,167.325,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,162.721,167.325,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,167.709,169.054,#C C adjusts her cloth with his left hand.
089359b2-bab1-40c4-bddb-cd9bbf47c931,168.242,169.309,#C C bends down. 
089359b2-bab1-40c4-bddb-cd9bbf47c931,169.309,169.714,#C C squats down 
089359b2-bab1-40c4-bddb-cd9bbf47c931,169.087,169.501,#C C lifts his left hand.
089359b2-bab1-40c4-bddb-cd9bbf47c931,169.928,182.672,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,183.121,184.778,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,183.121,184.778,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,184.087,186.821,#O The woman Y talks.
089359b2-bab1-40c4-bddb-cd9bbf47c931,185.973,192.787,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,193.187,194.656,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,193.187,194.656,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,195.187,203.987,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,204.287,205.821,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,204.287,205.821,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,206.921,212.41,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,212.922,214.224,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,212.922,214.224,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,215.461,217.168,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,217.168,218.234,#C C stands up.
089359b2-bab1-40c4-bddb-cd9bbf47c931,217.878,219.6,#C C adjusts a polythene bag 
089359b2-bab1-40c4-bddb-cd9bbf47c931,217.878,219.6,#C C ties the pastry bag with his hands.
089359b2-bab1-40c4-bddb-cd9bbf47c931,219.621,220.346,#C C bends down.
089359b2-bab1-40c4-bddb-cd9bbf47c931,220.587,222.554,#C C puts dough on the weaved stand 
089359b2-bab1-40c4-bddb-cd9bbf47c931,222.576,224.25,#C C stands up.
089359b2-bab1-40c4-bddb-cd9bbf47c931,223.888,224.341,#C C turns around 
08f85510-4ced-46ba-bb80-33eae8fed6d8,0,9.685,#C C writes on the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,0,9.685,"
#C C writes on the book with a pen"
08f85510-4ced-46ba-bb80-33eae8fed6d8,9.954,11.285,#C C adjusts camera
08f85510-4ced-46ba-bb80-33eae8fed6d8,11.84,201.054,"
#C C writes on the book with a pen

"
08f85510-4ced-46ba-bb80-33eae8fed6d8,202.104,203.682,#C C rubs a book with the left hand
08f85510-4ced-46ba-bb80-33eae8fed6d8,203.987,204.92,#C C folds the left hand
08f85510-4ced-46ba-bb80-33eae8fed6d8,209.869,248.475,"
#C C writes on the book with a pen
"
08f85510-4ced-46ba-bb80-33eae8fed6d8,248.746,251.562,#C C interacts with person X
08f85510-4ced-46ba-bb80-33eae8fed6d8,248.746,251.562,#C C looks around
08f85510-4ced-46ba-bb80-33eae8fed6d8,252.921,367.471,#C C writes on the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,252.921,367.471,"
#C C writes on the book with a pen
"
08f85510-4ced-46ba-bb80-33eae8fed6d8,369.194,371.626,#C C turns the page of a book
08f85510-4ced-46ba-bb80-33eae8fed6d8,369.194,371.626,#C C turns pages on a book
08f85510-4ced-46ba-bb80-33eae8fed6d8,374.144,375.487,#C C lifts the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,378.59,379.437,#C C turns the page of a book
08f85510-4ced-46ba-bb80-33eae8fed6d8,379.437,380.333,#C C touches the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,380.866,383.341,#C C turns the page of a book
08f85510-4ced-46ba-bb80-33eae8fed6d8,383.341,384.301,#C C touches the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,384.834,386.2,#C C turns the page of a book
08f85510-4ced-46ba-bb80-33eae8fed6d8,386.52,387.352,#C C touches the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,387.554,390.854,#C C pulls the books 
08f85510-4ced-46ba-bb80-33eae8fed6d8,390.854,391.898,#C C touches the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,393.37,449.171,#C  C writes on a book
08f85510-4ced-46ba-bb80-33eae8fed6d8,393.37,449.171,#C C writes on a book with a pen
08f85510-4ced-46ba-bb80-33eae8fed6d8,450.104,451.514,#C C positions the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,453.947,563.07,#C  C writes on a book
08f85510-4ced-46ba-bb80-33eae8fed6d8,563.582,564.28,#C C moves the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,563.582,564.28,#C C moves the notebook on the table.
08f85510-4ced-46ba-bb80-33eae8fed6d8,565.221,570.771,#C C writes on the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,565.221,570.771,#C C writes on the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,571.621,572.496,#C C moves the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,571.621,572.496,#C C moves the notebook on the table.
08f85510-4ced-46ba-bb80-33eae8fed6d8,572.816,574.266,#C C holds the pen well.
08f85510-4ced-46ba-bb80-33eae8fed6d8,574.087,579.724,#C C writes on the notebook with the pen.
08f85510-4ced-46ba-bb80-33eae8fed6d8,574.087,579.724,#C C writes on the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,579.962,580.816,#C C moves his hand
08f85510-4ced-46ba-bb80-33eae8fed6d8,580.112,580.965,#C C straightens the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,580.965,631.036,#C C writes on the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,580.965,631.036,#C C writes on the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,631.344,633.242,#C C moves his hand
08f85510-4ced-46ba-bb80-33eae8fed6d8,631.571,632.754,#C C straightens the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,631.621,632.944,#C C aligns the notebook on the table.
08f85510-4ced-46ba-bb80-33eae8fed6d8,634.421,635.254,#C C puts his hand on the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,634.721,635.44,#C C holds the notebook well on the table.
08f85510-4ced-46ba-bb80-33eae8fed6d8,635.354,636.687,#C C moves the pen on the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,636.687,637.488,#C C moves the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,636.687,637.488,#C C moves the notebook on the table.
08f85510-4ced-46ba-bb80-33eae8fed6d8,637.287,641.404,#C C adjusts the pen near the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,641.974,668.724,#C C writes on the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,641.974,668.724,#C C writes on the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,669.154,673.141,#C C looks in the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,669.421,672.288,#C C moves his hands
08f85510-4ced-46ba-bb80-33eae8fed6d8,670.154,671.818,#C C adjusts the notebook on the table.
08f85510-4ced-46ba-bb80-33eae8fed6d8,671.054,672.096,#C C straightens in the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,672.154,672.97,#C C adjusts the pen on the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,674.08,686.321,#C C writes on the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,674.08,686.321,#C C writes on the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,686.362,689.704,#C C looks around.
08f85510-4ced-46ba-bb80-33eae8fed6d8,689.704,691.554,#C C looks at the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,691.554,692.645,#C C moves his hand
08f85510-4ced-46ba-bb80-33eae8fed6d8,691.687,692.453,#C C straightens in the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,692.453,698.64,#C C looks in the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,698.64,827.203,#C C writes on the notebook.
08f85510-4ced-46ba-bb80-33eae8fed6d8,698.64,827.203,#C C writes on the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,827.204,827.854,#C C moves the left hand on the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,827.854,832.787,#C C write on the book with a pen and holds the page with the left hand
08f85510-4ced-46ba-bb80-33eae8fed6d8,832.787,833.853,#C C stops to write 
08f85510-4ced-46ba-bb80-33eae8fed6d8,834.137,835.986,#O a lady X puts a glass of water on the stool
08f85510-4ced-46ba-bb80-33eae8fed6d8,835.521,836.157,#C C puts the pen down on the page of the book
08f85510-4ced-46ba-bb80-33eae8fed6d8,835.521,836.157,#C C drops the pen on the book with her right hand
08f85510-4ced-46ba-bb80-33eae8fed6d8,836.114,836.462,#C C raises her hands up
08f85510-4ced-46ba-bb80-33eae8fed6d8,836.114,836.462,#C C lifts up the hands
08f85510-4ced-46ba-bb80-33eae8fed6d8,836.968,837.586,#C C moves the pen on the table with her left hand
08f85510-4ced-46ba-bb80-33eae8fed6d8,836.954,837.288,#C C holds the pen with the left hand
08f85510-4ced-46ba-bb80-33eae8fed6d8,839.336,842.573,#C C lifts up the hands
0c0a685f-38d7-4dfe-9404-fe508894eb2d,0.233,4.85,#C C looks around a workshop
0c0a685f-38d7-4dfe-9404-fe508894eb2d,4.85,9.7,#C C walks towards a lawn mower in the workshop
0c0a685f-38d7-4dfe-9404-fe508894eb2d,9.7,10.866,#C C touches the control unit on the wall. 
0c0a685f-38d7-4dfe-9404-fe508894eb2d,10.7,11.533,#C C moves bucket on the floor
0c0a685f-38d7-4dfe-9404-fe508894eb2d,12.533,13.433,#C C turns in the workshop
0c0a685f-38d7-4dfe-9404-fe508894eb2d,14.1,27.816,#C C pulls down the lift holding the forklift.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,28.433,30.966,#C C looks around the workshop
0c0a685f-38d7-4dfe-9404-fe508894eb2d,31.8,32,"#C C touches the control unit on the wall. 
"
0c0a685f-38d7-4dfe-9404-fe508894eb2d,32.124,35.866,#C C looks around the workshop
0c0a685f-38d7-4dfe-9404-fe508894eb2d,35.866,38.7,#C C walks toward a forklift.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,35.866,40.033,#C C moves in the workshop
0c0a685f-38d7-4dfe-9404-fe508894eb2d,38.95,40,#C C turns towards the lawn mower
0c0a685f-38d7-4dfe-9404-fe508894eb2d,40.3,41.733,#C C picks a paper
0c0a685f-38d7-4dfe-9404-fe508894eb2d,40.3,41.733,#C C picks a carton on the forklift.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,41.666,42.333,"#C C picks a wheel on the forklift.
"
0c0a685f-38d7-4dfe-9404-fe508894eb2d,41.666,42.333,#C C picks a disc
0c0a685f-38d7-4dfe-9404-fe508894eb2d,43,44,#C C moves in the workshop
0c0a685f-38d7-4dfe-9404-fe508894eb2d,44,44.7,#C C drops the wheel in a bucket.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,44,44.7,#C C drops the disc in a bucket
0c0a685f-38d7-4dfe-9404-fe508894eb2d,45.3,47.333,#C C moves in the workshop
0c0a685f-38d7-4dfe-9404-fe508894eb2d,47.333,48.266,#C C drops the paper
0c0a685f-38d7-4dfe-9404-fe508894eb2d,47.333,48.266,#C C drops the carton on a table.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,48.266,50.033,#C C moves in the workshop
0c0a685f-38d7-4dfe-9404-fe508894eb2d,50.433,56.116,#C C holds a forklift. 
0c0a685f-38d7-4dfe-9404-fe508894eb2d,51.566,55.983,#C C stares at a forklift
0c0a685f-38d7-4dfe-9404-fe508894eb2d,55.983,57.533,#C C seats on the forklift.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,55.983,57.533,#C C sits on a forklift
0c0a685f-38d7-4dfe-9404-fe508894eb2d,57.466,60.6,#C C starts a forklift
0c0a685f-38d7-4dfe-9404-fe508894eb2d,57.466,60.6,#C C turn the key with his right hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,58.666,59.433,#C C turns the gear with his left hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,62,62.6,#C C drops the hand break with his left hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,62,62.6,#C C turns the gear with his left hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,62.135,64.083,#C C turns the gear with his right hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,64.266,77.083,#C C reverse the forklift. 
0c0a685f-38d7-4dfe-9404-fe508894eb2d,64.266,77.083,#C C drives a forklift  out of the workshop
0c0a685f-38d7-4dfe-9404-fe508894eb2d,76.666,78.166,#C C turns the steering with his left hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,78.166,83.066,#C C parks the forklift out of the workshop
0c0a685f-38d7-4dfe-9404-fe508894eb2d,81.066,82.833,#C C stops the forklift
0c0a685f-38d7-4dfe-9404-fe508894eb2d,83.866,84.366,#C C moves the hand break with her left hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,83.866,84.366,#C C moves the gear with her left hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,84.806,86.633,#C C gets out of the forklift
0c0a685f-38d7-4dfe-9404-fe508894eb2d,86.633,94.1,#C C walks into the workshop.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,86.633,94.1,#C C walks back to the workshop
0c0a685f-38d7-4dfe-9404-fe508894eb2d,94.133,95.766,#C C climbs the forklift.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,95.766,96.733,#C C sits on the lawn mower
0c0a685f-38d7-4dfe-9404-fe508894eb2d,97.133,99.533,#C C turns a button on the forklift.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,99.533,104.566,#C C starts the lawn mower 
0c0a685f-38d7-4dfe-9404-fe508894eb2d,104.816,105.3,#C C adjusts part of the lawn mower
0c0a685f-38d7-4dfe-9404-fe508894eb2d,105.533,106.7,#C C close two hand of the forklift with both hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,105.533,106.7,#C C moves part of the lawn mower
0c0a685f-38d7-4dfe-9404-fe508894eb2d,106.475,108,#C C opens two hand of the forklift with both hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,107.683,108.766,#C C presses the forklift break with his right hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,108.733,111.083,#C C sits back on the lawn mower
0c0a685f-38d7-4dfe-9404-fe508894eb2d,111.083,112.566,#C C moves part of the lawn mower
0c0a685f-38d7-4dfe-9404-fe508894eb2d,112.9,113.233,#C C picks a small metal rod
0c0a685f-38d7-4dfe-9404-fe508894eb2d,113.233,115.4,#C C fits a choke into a hole with his right hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,113.233,115.4,#C C fixes the small metal rod on the lawn mower
0c0a685f-38d7-4dfe-9404-fe508894eb2d,115.28,115.9,#C C adjusts part of the lawn mower
0c0a685f-38d7-4dfe-9404-fe508894eb2d,117.2,117.966,#C C close two hand of the forklift with both hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,120.4,130.25,#C C drives the forklift.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,120.4,130.25,#C C drives   lawn mower out of the workshop
0c0a685f-38d7-4dfe-9404-fe508894eb2d,130.2,131.433,#C C opens two hand of the forklift with both hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,129.2,130.383,#C C stops the lawn mower
0c0a685f-38d7-4dfe-9404-fe508894eb2d,132.566,137.383,#C C turns the nub on the forklift with his right hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,137.933,141.833,#C C looks at part of the lawn mower
0c0a685f-38d7-4dfe-9404-fe508894eb2d,145.266,150.083,#C C moves hand around a part of the lawn mower
0c0a685f-38d7-4dfe-9404-fe508894eb2d,152.7,153.766,#C C pulls a metal bar  on the lawn mower
0c0a685f-38d7-4dfe-9404-fe508894eb2d,150.6,152.5,#C C places his right hand on the forklift.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,152.5,153.933,#C C pulls the forklift hand break with his right hand.
0c0a685f-38d7-4dfe-9404-fe508894eb2d,154.266,164.566,#C C stares at the lawn mower
0f5b2d21-5aaf-4073-a63f-2e56b651e132,0.087,2.858,# C C adjusts camera
0f5b2d21-5aaf-4073-a63f-2e56b651e132,2.858,4.266,#C C  walks in the room
0f5b2d21-5aaf-4073-a63f-2e56b651e132,4.354,5.987,#C C picks a plate 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,4.354,5.987,# C C takes plates
0f5b2d21-5aaf-4073-a63f-2e56b651e132,6.915,9.021,#C C puts plates on the countertop 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,6.915,9.021,# CC puts plates on cabinet
0f5b2d21-5aaf-4073-a63f-2e56b651e132,8.896,11.136,#C C moves a chopping board in the countertop 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,8.896,11.136,# CC moves chopping board
0f5b2d21-5aaf-4073-a63f-2e56b651e132,12.221,14.421,#C C puts plates in the table 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,12.221,14.421,# C C puts plate on cabinet
0f5b2d21-5aaf-4073-a63f-2e56b651e132,16.321,19.671,# CC looks around
0f5b2d21-5aaf-4073-a63f-2e56b651e132,20.568,22.536,#C C opens a cooking pan lid
0f5b2d21-5aaf-4073-a63f-2e56b651e132,20.568,22.536,# C C opens cooking pot
0f5b2d21-5aaf-4073-a63f-2e56b651e132,22.808,25.41,#C C closes a cooking lid
0f5b2d21-5aaf-4073-a63f-2e56b651e132,22.808,25.41,# C C closes cooking pot
0f5b2d21-5aaf-4073-a63f-2e56b651e132,24.962,26.562,# CC moves backwards
0f5b2d21-5aaf-4073-a63f-2e56b651e132,26.562,32.182,#C C looks around 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,26.562,32.182,# CC looks around
0f5b2d21-5aaf-4073-a63f-2e56b651e132,33.254,34.096,#C C picks kitchen towel 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,33.254,34.096,# CC takes towel
0f5b2d21-5aaf-4073-a63f-2e56b651e132,35.248,36.79,#C C opens a cooking pan  lid
0f5b2d21-5aaf-4073-a63f-2e56b651e132,35.248,36.79,# C C opens cooking pot
0f5b2d21-5aaf-4073-a63f-2e56b651e132,37.104,39.493,#C C puts cooking pan lid in the sink 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,37.104,39.493,# C C puts lid in sink
0f5b2d21-5aaf-4073-a63f-2e56b651e132,39.6,40.688,# C C puts towel on cabinet
0f5b2d21-5aaf-4073-a63f-2e56b651e132,40.456,42.254,#C C opens cooker 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,40.547,42.138,# CC puts off gas cooker
0f5b2d21-5aaf-4073-a63f-2e56b651e132,42.587,46.13,#C C opens kitchen hood 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,42.404,46.054,# C C dials on timer
0f5b2d21-5aaf-4073-a63f-2e56b651e132,47.029,48.054,#C C picks spatula 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,47.029,48.054,# C C takes spoon
0f5b2d21-5aaf-4073-a63f-2e56b651e132,58.568,61.301,#C C serves food in a plate 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,58.568,61.301,# C C serves food
0f5b2d21-5aaf-4073-a63f-2e56b651e132,69.941,72.954,#C C serves food in another  plate 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,69.941,72.954,#C C serves food in a plate 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,89.016,90.254,# C C takes pan
0f5b2d21-5aaf-4073-a63f-2e56b651e132,92.438,96.554,#C C serves food in another  plate 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,92.438,96.554,# C C puts food on plate
0f5b2d21-5aaf-4073-a63f-2e56b651e132,97.317,99.685,#C C puts a cooking pan in a cooker 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,97.317,99.685,# C C puts pan on gas cooker
0f5b2d21-5aaf-4073-a63f-2e56b651e132,100.804,101.904,#C C moves plate on the countertop 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,100.804,101.904,# C C moves plate
0f5b2d21-5aaf-4073-a63f-2e56b651e132,102.124,103.421,# C C takes chopsticks
0f5b2d21-5aaf-4073-a63f-2e56b651e132,102.124,103.421,#C C moves a chopstick 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,103.609,104.656,# C C moves plate
0f5b2d21-5aaf-4073-a63f-2e56b651e132,104.156,105.921,# C C puts chopsticks on cabinet
0f5b2d21-5aaf-4073-a63f-2e56b651e132,108.114,114.173,#C C moves food in the plate with a chopstick 
0f5b2d21-5aaf-4073-a63f-2e56b651e132,106.266,107.069,# C C takes chopsticks
0f5b2d21-5aaf-4073-a63f-2e56b651e132,108.114,114.173,# C C moves food on plate with chopsticks
